2041,336058.4258,3064057.337
2042,336034.011,3064060.707
2043,336015.0742,3064062.18
2044,335994.3278,3064065.501
2045,335972.9536,3064067.614
2046,335950.968,3064069.736
2047,335912.0572,3064075.127
2048,335907.5886,3064061.197
2049,335901.8726,3064045.459
2050,335899.8824,3064033.928
2051,335896.0087,3064018.773
2052,336200.3006,3063978.323
2053,336222.3491,3063969.509
2054,336244.3021,3063964.956
2055,336285.2413,3063962.579
2056,336298.7136,3063962.054
2057,336309.0777,3063961.65
2058,336328.0229,3063960.787
2059,336348.8268,3063961.723
2060,335929.602,3064072.457
2061,335925.1848,3064084.987
2062,335930.9255,3064102.55
2063,335934.2533,3064122.579
2064,335936.6339,3064133.644
2065,335938.8204,3064143.807
2066,335940.3305,3064165.077
2067,335938.1723,3064186.396
2068,335938.3939,3064202.817
2069,335941.8039,3064228.927
2070,335942.439,3064238.881
2071,335943.355,3064253.237
2072,335955.8372,3064271.925
2073,335971.8307,3064290.262
2074,335981.8262,3064305.943
2075,335996.1999,3064328.863
2076,336005.625,3064347.593
2077,336017.8783,3064360.657
2078,336029.8063,3064383.611
2079,336031.9687,3064407.913
2080,336035.3948,3064435.239
2081,336038.1603,3064458.924
2082,336080.9073,3064454.698
2083,336113.7986,3064445.13
2084,336141.1629,3064433.812
2085,336162.4626,3064426.226
2086,336185.5392,3064414.358
2087,336200.5907,3064409.79
2088,336204.4181,3064408.629
2089,336233.3331,3064421.621
2090,336253.6643,3064432.904
2091,336272.789,3064445.42
2092,336289.4763,3064458.578
2093,336308.5682,3064468.661
2094,336325.8505,3064480.594
2095,336332.1526,3064494.499
2096,336350.6412,3064505.199
2097,336367.8988,3064515.307
2098,336387.5609,3064522.342
2099,336380.9832,3064533.379
2100,336386.6728,3064533.948
2101,336402.414,3064535.523
2102,336426.6668,3064531.547
2103,336443.4222,3064527.064
2104,336462.3174,3064522.552
2105,336481.3026,3064524.729
2106,336497.1001,3064517.218
2107,336508.5934,3064507.939
2108,336528.2555,3064514.974
2109,336548.4553,3064516.527
2110,336577.2633,3064521.614
2111,336585.4612,3064522.667
2112,336594.4144,3064523.816
2113,336614.0273,3064527.202
2114,336637.2839,3064528.714
2115,336659.9455,3064531.451
2116,336679.493,3064529.972
2117,336703.9968,3064533.292
2118,336727.2288,3064532.98
2119,336738.8694,3064534.648
2120,336750.0456,3064547.272
2121,336756.1674,3064547.798
2122,336754.0883,3064529.578
2123,336753.7942,3064507.684
2124,336751.6986,3064488.248
2125,336750.8503,3064470.619
2126,336749.9612,3064449.95
