Component,Is_Breaker
Line.line_san_11069_11070,0
Line.line_san_11070_11071,0
Line.line_san_11071_11072,0
Line.line_san_11072_11073,0
Line.line_san_11073_11074,0
Line.line_san_11074_11075,0
Line.line_san_11075_11076,0
Line.line_san_11076_11077,0
Line.line_san_11077_11078,0
Line.line_san_11078_11079,0
Line.line_san_11079_11080,0
Line.line_san_11080_11081,0
Line.line_san_11081_11082,0
Line.line_san_11082_11083,0
Line.line_san_11083_11084,0
Line.line_san_11084_11085,0
Line.line_san_11085_11086,0
Line.line_san_11086_11004,0
Line.line_san_11087_11088,0
Line.line_san_11088_11089,0
Line.line_san_11090_11089,0
Line.line_san_11091_11090,0
Line.line_san_11092_11091,0
Line.line_san_11092_11136,0
Line.line_san_11094_11095,0
Line.line_san_11095_11096,0
Line.line_san_11096_11097,0
Line.line_san_11097_11098,0
Line.line_san_11098_11099,0
Line.line_san_11099_11100,0
Line.line_san_111_11188,0
Line.line_san_11100_11101,0
Line.line_san_11101_11102,0
Line.line_san_11102_11103,0
Line.line_san_11103_11104,0
Line.line_san_11104_11105,0
Line.line_san_11105_11106,0
Line.line_san_11106_11107,0
Line.line_san_11107_11108,0
Line.line_san_11108_11109,0
Line.line_san_11109_11110,0
Line.line_san_11111_11216,0
Line.line_san_11112_11111,0
Line.line_san_11113_11112,0
Line.line_san_11114_11113,0
Line.line_san_11114_11115,0
Line.line_san_11115_11116,0
Line.line_san_11116_11117,0
Line.line_san_11117_11118,0
Line.line_san_11118_11119,0
Line.line_san_11119_11120,0
Line.line_san_11120_11121,0
Line.line_san_11122_11123,0
Line.line_san_11123_11124,0
Line.line_san_11124_11125,0
Line.line_san_11125_11126,0
Line.line_san_11126_11127,0
Line.line_san_11127_11128,0
Line.line_san_11128_11129,0
Line.line_san_11129_11130,0
Line.line_san_11130_11131,0
Line.line_san_11131_11132,0
Line.line_san_11132_11187,0
Line.line_san_11133_11134,0
Line.line_san_11134_11135,0
Line.line_san_11136_11137,0
Line.line_san_11137_11138,0
Line.line_san_11138_11139,0
Line.line_san_11139_11140,0
Line.line_san_11140_11141,0
Line.line_san_11141_11142,0
Line.line_san_11142_11143,0
Line.line_san_11143_11144,0
Line.line_san_11144_11145,0
Line.line_san_11145_11146,0
Line.line_san_11146_11147,0
Line.line_san_11147_11148,0
Line.line_san_11148_11149,0
Line.line_san_11149_11150,0
Line.line_san_11150_11151,0
Line.line_san_11151_11152,0
Line.line_san_11153_11154,0
Line.line_san_11153_11164,0
Line.line_san_11154_11155,0
Line.line_san_11155_11156,0
Line.line_san_11156_11157,0
Line.line_san_11157_11158,0
Line.line_san_11158_11159,0
Line.line_san_11159_11179,0
Line.line_san_11160_11183,0
Line.line_san_11161_11162,0
Line.line_san_11162_11217,0
Line.line_san_11164_11165,0
Line.line_san_11164_11215,0
Line.line_san_11165_11166,0
Line.line_san_11166_11167,0
Line.line_san_11167_11168,0
Line.line_san_11168_11169,0
Line.line_san_11169_11170,0
Line.line_san_11170_11171,0
Line.line_san_11171_11172,0
Line.line_san_11172_11173,0
Line.line_san_11173_11174,0
Line.line_san_11174_11175,0
Line.line_san_11175_11176,0
Line.line_san_11176_11177,0
Line.line_san_11177_11178,0
Line.line_san_11179_11160,0
Line.line_san_11179_11180,0
Line.line_san_11180_11181,0
Line.line_san_11181_11182,0
Line.line_san_11183_11161,0
Line.line_san_11184_11004,0
Line.line_san_11185_11026,0
Line.line_san_11186_11064,0
Line.line_san_11187_11133,0
Line.line_san_11188_11189,0
Line.line_san_11189_11190,0
Line.line_san_11190_11191,0
Line.line_san_11191_11192,0
Line.line_san_11192_11193,0
Line.line_san_11193_11005,0
Line.line_san_11194_11195,0
Line.line_san_11195_11196,0
Line.line_san_11196_11198,0
Line.line_san_11197_11013,0
Line.line_san_11198_11006,0
Line.line_san_11199_11200,0
Line.line_san_11200_11201,0
Line.line_san_11201_11202,0
Line.line_san_11202_11203,0
Line.line_san_11203_11204,0
Line.line_san_11204_11205,0
Line.line_san_11205_11007,0
Line.line_san_11206_11207,0
Line.line_san_11207_11208,0
Line.line_san_11208_11009,0
Line.line_san_11209_11210,0
Line.line_san_11210_11010,0
Line.line_san_11211_11011,0
Line.line_san_11212_11197,0
Line.line_san_11213_11214,0
Line.line_san_11214_11012,0
Line.line_san_11215_11122,0
Line.line_san_11216_11153,0
Line.line_san_11217_11163,0
Line.line_san_11218_11057,0
Line.line_san_11219_11058,0
Line.line_bag_ss_ckt_bkr,1
Line.line_bag_1078_1079,0
Line.line_bag_1078_1033,0
Line.line_ban_ss_ckt_bkr,1
Line.line_ban_2148_2082,0
Line.line_ban_2148_2149,0
Line.line_dho_ss_ckt_bkr,1
Line.line_dho_3087_3138,0
Line.line_dho_3087_3240,0
Line.line_dho_3032_3033,0
Line.line_dho_3032_3096,0
Line.line_dho_3088_3041,0
Line.line_got_ss_ckt_bkr,1
Line.line_got_4001_4070,0
Line.line_got_4001_4082,0
Line.line_ich_ss_ckt_bkr,1
Line.line_im1_ss_ckt_bkr,1
Line.line_im1_6084_6067,0
Line.line_im1_6084_6085,0
Line.line_im2_ss_ckt_bkr,1
Line.line_kot_ss_ckt_bkr,1
Line.line_kot_8001_8128,0
Line.line_kot_8218_8217,0
Line.line_kot_8218_8226,0
Line.line_kot_8311_8239,0
Line.line_kot_8161_8366,0
Line.line_lub_ss_ckt_bkr,1
Line.line_lub_9130_9131,1
Line.line_lub_9180_9181,1
Line.line_lub_9233_9234,1
Line.line_lub_9233_9138,1
Line.line_new_ss_ckt_bkr,1
Line.line_new_10191_10192,0
Line.line_new_10191_10308,0
Line.line_san_ss_ckt_bkr,1
Line.line_san_11063_11024,0
Line.line_san_11063_11186,0
Line.line_san_11135_11092,0
Transformer.sub,1
Transformer.bag_1037,1
Transformer.bag_1039,1
Transformer.bag_1045,1
Transformer.bag_1055,1
Transformer.bag_1066,1
Transformer.bag_1076,1
Transformer.bag_1078,1
Transformer.bag_1085,1
Transformer.bag_1093,1
Transformer.bag_1095,1
Transformer.bag_1102,1
Transformer.bag_1113,1
Transformer.bag_1115,1
Transformer.bag_1117,1
Transformer.bag_1127,1
Transformer.bag_1130,1
Transformer.bag_1139,1
Transformer.bag_1146,1
Transformer.bag_1148,1
Transformer.bag_1156,1
Transformer.bag_1178,1
Transformer.bag_1185,1
Transformer.bag_1191,1
Transformer.bag_1209,1
Transformer.bag_1211,1
Transformer.bag_1214,1
Transformer.bag_1215,1
Transformer.bag_1216,1
Transformer.ban_2037,1
Transformer.ban_2048,1
Transformer.ban_2051,1
Transformer.ban_2056,1
Transformer.ban_2059,1
Transformer.ban_2064,1
Transformer.ban_2070,1
Transformer.ban_2081,1
Transformer.ban_2087,1
Transformer.ban_2098,1
Transformer.ban_2111,1
Transformer.ban_2121,1
Transformer.ban_2140,1
Transformer.ban_2146,1
Transformer.ban_2147,1
Transformer.ban_2152,1
Transformer.ban_2155,1
Transformer.ban_2162,1
Transformer.ban_2165,1
Transformer.ban_2166,1
Transformer.ban_2175,1
Transformer.ban_2177,1
Transformer.ban_2184,1
Transformer.ban_2185,1
Transformer.dho_3001,1
Transformer.dho_3026,1
Transformer.dho_3039,1
Transformer.dho_3045,1
Transformer.dho_3051,1
Transformer.dho_3069,1
Transformer.dho_3095,1
Transformer.dho_3097,1
Transformer.dho_3101,1
Transformer.dho_3107,1
Transformer.dho_3118,1
Transformer.dho_3119,1
Transformer.dho_3122,1
Transformer.dho_3133,1
Transformer.dho_3137,1
Transformer.dho_3151,1
Transformer.dho_3163,1
Transformer.dho_3173,1
Transformer.dho_3177,1
Transformer.dho_3182,1
Transformer.dho_3189,1
Transformer.dho_3191,1
Transformer.dho_3199,1
Transformer.got_4045,1
Transformer.got_4052,1
Transformer.got_4056,1
Transformer.got_4058,1
Transformer.got_4061,1
Transformer.got_4065,1
Transformer.got_4069,1
Transformer.got_4072,1
Transformer.got_4081,1
Transformer.got_4085,1
Transformer.got_4092,1
Transformer.got_4101,1
Transformer.got_4106,1
Transformer.got_4109,1
Transformer.got_4115,1
Transformer.got_4140,1
Transformer.got_4143,1
Transformer.got_4144,1
Transformer.got_4147,1
Transformer.ich_5028,1
Transformer.ich_5032,1
Transformer.im1_6001,1
Transformer.im1_6003,1
Transformer.im1_6005,1
Transformer.im1_6007,1
Transformer.im1_6008,1
Transformer.im1_6011,1
Transformer.im1_6018,1
Transformer.im1_6035,1
Transformer.im1_6038,1
Transformer.im1_6045,1
Transformer.im1_6051,1
Transformer.im1_6073,1
Transformer.im1_6076,1
Transformer.im1_6079,1
Transformer.im1_6082,1
Transformer.im1_6083,1
Transformer.im1_6092,1
Transformer.im1_6099,1
Transformer.im1_6104,1
Transformer.im1_6109,1
Transformer.im1_6112,1
Transformer.im1_6117,1
Transformer.im1_6120,1
Transformer.im1_6123,1
Transformer.im1_6125,1
Transformer.im1_6127,1
Transformer.im1_6129,1
Transformer.im2_7062,1
Transformer.kot_8009,1
Transformer.kot_8034,1
Transformer.kot_8038,1
Transformer.kot_8080,1
Transformer.kot_8087,1
Transformer.kot_8089,1
Transformer.kot_8097,1
Transformer.kot_8103,1
Transformer.kot_8106,1
Transformer.kot_8113,1
Transformer.kot_8116,1
Transformer.kot_8123,1
Transformer.kot_8136,1
Transformer.kot_8149,1
Transformer.kot_8152,1
Transformer.kot_8160,1
Transformer.kot_8162,1
Transformer.kot_8164,1
Transformer.kot_8182,1
Transformer.kot_8193,1
Transformer.kot_8201,1
Transformer.kot_8209,1
Transformer.kot_8223,1
Transformer.kot_8225,1
Transformer.kot_8261,1
Transformer.kot_8273,1
Transformer.kot_8274,1
Transformer.kot_8293,1
Transformer.kot_8295,1
Transformer.kot_8296,1
Transformer.kot_8306,1
Transformer.kot_8310,1
Transformer.kot_8333,1
Transformer.kot_8335,1
Transformer.kot_8344,1
Transformer.kot_8355,1
Transformer.kot_8356,1
Transformer.kot_8358,1
Transformer.kot_8359,1
Transformer.lub_9002,1
Transformer.lub_9003,1
Transformer.lub_9004,1
Transformer.lub_9005,1
Transformer.lub_9007,1
Transformer.lub_9008,1
Transformer.lub_9009,1
Transformer.lub_9011,1
Transformer.lub_9013,1
Transformer.lub_9015,1
Transformer.lub_9016,1
Transformer.lub_9017,1
Transformer.lub_9018,1
Transformer.lub_9019,1
Transformer.lub_9021,1
Transformer.lub_9022,1
Transformer.lub_9024,1
Transformer.lub_9080,1
Transformer.lub_9109,1
Transformer.lub_9137,1
Transformer.lub_9150,1
Transformer.lub_9158,1
Transformer.lub_9173,1
Transformer.lub_9179,1
Transformer.lub_9186,1
Transformer.lub_9190,1
Transformer.lub_9214,1
Transformer.lub_9232,1
Transformer.lub_9238,1
Transformer.lub_9240,1
Transformer.lub_9244,1
Transformer.lub_9248,1
Transformer.lub_9253,1
Transformer.lub_9263,1
Transformer.lub_9269,1
Transformer.lub_9270,1
Transformer.lub_9274,1
Transformer.lub_9283,1
Transformer.lub_9287,1
Transformer.lub_9288,1
Transformer.lub_9289,1
Transformer.lub_9300,1
Transformer.lub_9304,1
Transformer.lub_9306,1
Transformer.lub_9317,1
Transformer.lub_9321,1
Transformer.lub_9327,1
Transformer.lub_9328,1
Transformer.lub_9330,1
Transformer.lub_9331,1
Transformer.lub_9341,1
Transformer.lub_9343,1
Transformer.lub_9348,1
Transformer.lub_9351,1
Transformer.lub_9380,1
Transformer.lub_9384,1
Transformer.lub_9385,1
Transformer.lub_9387,1
Transformer.lub_9393,1
Transformer.lub_9498,1
Transformer.lub_9399,1
Transformer.lub_9404,1
Transformer.lub_9406,1
Transformer.lub_9407,1
Transformer.lub_9417,1
Transformer.lub_9421,1
Transformer.lub_9422,1
Transformer.lub_9423,1
Transformer.lub_9424,1
Transformer.lub_9428,1
Transformer.lub_9431,1
Transformer.lub_9433,1
Transformer.lub_9440,1
Transformer.lub_9445,1
Transformer.lub_9450,1
Transformer.lub_9452,1
Transformer.lub_9462,1
Transformer.lub_9465,1
Transformer.lub_9467,1
Transformer.lub_9473,1
Transformer.lub_9477,1
Transformer.lub_9482,1
Transformer.lub_9484,1
Transformer.lub_9487,1
Transformer.lub_9490,1
Transformer.lub_9494,1
Transformer.lub_9496,1
Transformer.lub_9497,1
Transformer.new_10103,1
Transformer.new_10113,1
Transformer.new_10126,1
Transformer.new_10136,1
Transformer.new_10139,1
Transformer.new_10140,1
Transformer.new_10142,1
Transformer.new_10147,1
Transformer.new_10166,1
Transformer.new_10178,1
Transformer.new_10183,1
Transformer.new_10190,1
Transformer.new_10197,1
Transformer.new_10223,1
Transformer.new_10224,1
Transformer.new_10229,1
Transformer.new_10237,1
Transformer.new_10240,1
Transformer.new_10241,1
Transformer.new_10249,1
Transformer.new_10250,1
Transformer.san_11002,1
Transformer.san_11003,1
Transformer.san_11022,1
Transformer.san_11026,1
Transformer.san_11041,1
Transformer.san_11047,1
Transformer.san_11049,1
Transformer.san_11054,1
Transformer.san_11062,1
Transformer.san_11185,1
Transformer.san_11103,1
Transformer.san_11110,1
Transformer.san_11112,1
Transformer.san_11118,1
Transformer.san_11121,1
Transformer.san_11123,1
Transformer.san_11131,1
Transformer.san_11152,1
Transformer.san_11163,1
Transformer.san_11171,1
Transformer.san_11178,1
Transformer.san_11182,1
Load.bag_1037,1
Load.bag_1039,1
Load.bag_1045,1
Load.bag_1055,1
Load.bag_1066,1
Load.bag_1076,1
Load.bag_1078,1
Load.bag_1085,1
Load.bag_1093,1
Load.bag_1095,1
Load.bag_1102,1
Load.bag_1113,1
Load.bag_1115,1
Load.bag_1117,1
Load.bag_1127,1
Load.bag_1130,1
Load.bag_1139,1
Load.bag_1146,1
Load.bag_1148,1
Load.bag_1156,1
Load.bag_1178,1
Load.bag_1185,1
Load.bag_1191,1
Load.bag_1209,1
Load.bag_1211,1
Load.bag_1214,1
Load.bag_1215,1
Load.bag_1216,1
Load.ban_2037,1
Load.ban_2048,1
Load.ban_2051,1
Load.ban_2056,1
Load.ban_2059,1
Load.ban_2064,1
Load.ban_2070,1
Load.ban_2081,1
Load.ban_2087,1
Load.ban_2098,1
Load.ban_2111,1
Load.ban_2121,1
Load.ban_2140,1
Load.ban_2146,1
Load.ban_2147,1
Load.ban_2152,1
Load.ban_2155,1
Load.ban_2162,1
Load.ban_2165,1
Load.ban_2166,1
Load.ban_2175,1
Load.ban_2177,1
Load.ban_2184,1
Load.ban_2185,1
Load.dho_3001,1
Load.dho_3026,1
Load.dho_3039,1
Load.dho_3045,1
Load.dho_3051,1
Load.dho_3069,1
Load.dho_3095,1
Load.dho_3097,1
Load.dho_3101,1
Load.dho_3107,1
Load.dho_3118,1
Load.dho_3119,1
Load.dho_3122,1
Load.dho_3133,1
Load.dho_3137,1
Load.dho_3151,1
Load.dho_3163,1
Load.dho_3173,1
Load.dho_3177,1
Load.dho_3182,1
Load.dho_3189,1
Load.dho_3191,1
Load.dho_3199,1
Load.got_4045,1
Load.got_4052,1
Load.got_4056,1
Load.got_4058,1
Load.got_4061,1
Load.got_4065,1
Load.got_4069,1
Load.got_4072,1
Load.got_4081,1
Load.got_4085,1
Load.got_4092,1
Load.got_4101,1
Load.got_4106,1
Load.got_4109,1
Load.got_4115,1
Load.got_4140,1
Load.got_4143,1
Load.got_4144,1
Load.got_4147,1
Load.ich_5028,1
Load.ich_5032,1
Load.im1_6001,1
Load.im1_6003,1
Load.im1_6005,1
Load.im1_6007,1
Load.im1_6008,1
Load.im1_6011,1
Load.im1_6018,1
Load.im1_6035,1
Load.im1_6038,1
Load.im1_6045,1
Load.im1_6051,1
Load.im1_6073,1
Load.im1_6076,1
Load.im1_6079,1
Load.im1_6082,1
Load.im1_6083,1
Load.im1_6092,1
Load.im1_6099,1
Load.im1_6104,1
Load.im1_6109,1
Load.im1_6112,1
Load.im1_6117,1
Load.im1_6120,1
Load.im1_6123,1
Load.im1_6125,1
Load.im1_6127,1
Load.im1_6129,1
Load.im2_7062,1
Load.kot_8009,1
Load.kot_8034,1
Load.kot_8038,1
Load.kot_8080,1
Load.kot_8087,1
Load.kot_8089,1
Load.kot_8097,1
Load.kot_8103,1
Load.kot_8106,1
Load.kot_8113,1
Load.kot_8116,1
Load.kot_8123,1
Load.kot_8136,1
Load.kot_8149,1
Load.kot_8152,1
Load.kot_8160,1
Load.kot_8162,1
Load.kot_8164,1
Load.kot_8182,1
Load.kot_8193,1
Load.kot_8201,1
Load.kot_8209,1
Load.kot_8223,1
Load.kot_8225,1
Load.kot_8261,1
Load.kot_8273,1
Load.kot_8274,1
Load.kot_8293,1
Load.kot_8295,1
Load.kot_8296,1
Load.kot_8306,1
Load.kot_8310,1
Load.kot_8333,1
Load.kot_8335,1
Load.kot_8344,1
Load.kot_8355,1
Load.kot_8356,1
Load.kot_8358,1
Load.kot_8359,1
Load.lub_9002,1
Load.lub_9003,1
Load.lub_9004,1
Load.lub_9005,1
Load.lub_9007,1
Load.lub_9008,1
Load.lub_9009,1
Load.lub_9011,1
Load.lub_9013,1
Load.lub_9015,1
Load.lub_9016,1
Load.lub_9017,1
Load.lub_9018,1
Load.lub_9019,1
Load.lub_9021,1
Load.lub_9022,1
Load.lub_9024,1
Load.lub_9080,1
Load.lub_9109,1
Load.lub_9137,1
Load.lub_9150,1
Load.lub_9158,1
Load.lub_9173,1
Load.lub_9179,1
Load.lub_9186,1
Load.lub_9190,1
Load.lub_9214,1
Load.lub_9232,1
Load.lub_9238,1
Load.lub_9240,1
Load.lub_9244,1
Load.lub_9248,1
Load.lub_9253,1
Load.lub_9263,1
Load.lub_9269,1
Load.lub_9270,1
Load.lub_9274,1
Load.lub_9283,1
Load.lub_9287,1
Load.lub_9288,1
Load.lub_9289,1
Load.lub_9300,1
Load.lub_9304,1
Load.lub_9306,1
Load.lub_9317,1
Load.lub_9321,1
Load.lub_9327,1
Load.lub_9328,1
Load.lub_9330,1
Load.lub_9331,1
Load.lub_9341,1
Load.lub_9343,1
Load.lub_9348,1
Load.lub_9351,1
Load.lub_9380,1
Load.lub_9384,1
Load.lub_9385,1
Load.lub_9387,1
Load.lub_9393,1
Load.lub_9399,1
Load.lub_9404,1
Load.lub_9406,1
Load.lub_9407,1
Load.lub_9417,1
Load.lub_9421,1
Load.lub_9422,1
Load.lub_9423,1
Load.lub_9424,1
Load.lub_9428,1
Load.lub_9431,1
Load.lub_9433,1
Load.lub_9440,1
Load.lub_9445,1
Load.lub_9450,1
Load.lub_9452,1
Load.lub_9462,1
Load.lub_9465,1
Load.lub_9467,1
Load.lub_9473,1
Load.lub_9477,1
Load.lub_9482,1
Load.lub_9484,1
Load.lub_9487,1
Load.lub_9490,1
Load.lub_9494,1
Load.lub_9496,1
Load.lub_9497,1
Load.lub_9498,1
Load.new_10103,1
Load.new_10113,1
Load.new_10126,1
Load.new_10136,1
Load.new_10139,1
Load.new_10140,1
Load.new_10142,1
Load.new_10147,1
Load.new_10166,1
Load.new_10178,1
Load.new_10183,1
Load.new_10190,1
Load.new_10197,1
Load.new_10223,1
Load.new_10224,1
Load.new_10229,1
Load.new_10237,1
Load.new_10240,1
Load.new_10241,1
Load.new_10249,1
Load.new_10250,1
Load.san_11002,1
Load.san_11003,1
Load.san_11022,1
Load.san_11026,1
Load.san_11041,1
Load.san_11047,1
Load.san_11049,1
Load.san_11054,1
Load.san_11062,1
Load.san_11185,1
Load.san_11103,1
Load.san_11110,1
Load.san_11112,1
Load.san_11118,1
Load.san_11121,1
Load.san_11123,1
Load.san_11131,1
Load.san_11152,1
Load.san_11163,1
Load.san_11171,1
Load.san_11178,1
Load.san_11182,1
Vsource.source,1
