Component,Distance
Line.line_san_11048_11049,1.0593637850000002
Line.line_san_11049_11050,1.115540485
Line.line_san_11050_11051,1.137848885
Line.line_san_11051_11052,1.159440685
Line.line_san_11052_11053,1.173420585
Line.line_san_11053_11054,1.183587385
Line.line_san_11054_11055,1.202380385
Line.line_san_11055_11056,1.2149258850000002
Line.line_san_11056_11218,1.223830375
Line.line_san_11057_11219,1.232906482
Line.line_san_11058_11059,1.23588689
Line.line_san_11059_11060,1.35775789
Line.line_san_11060_11061,1.53995689
Line.line_san_11061_11062,1.68578289
Line.line_san_11064_11065,0.498115035
Line.line_san_11065_11066,0.511039535
Line.line_san_11066_11067,0.531458535
Line.line_san_11067_11068,0.5606271349999999
Line.line_san_11068_11002,0.5996743349999999
Line.line_san_11069_11070,0.7231729349999999
Line.line_san_11070_11071,0.771921935
Line.line_san_11071_11072,0.8086664349999999
Line.line_san_11072_11073,0.824673535
Line.line_san_11073_11074,0.8536078349999999
Line.line_san_11074_11075,0.8574955449999999
Line.line_san_11075_11076,0.876541045
Line.line_san_11076_11077,0.921289345
Line.line_san_11077_11078,0.949103345
Line.line_san_11078_11079,0.973315445
Line.line_san_11079_11080,0.994193045
Line.line_san_11080_11081,1.0247288449999998
Line.line_san_11081_11082,1.032833735
Line.line_san_11082_11083,1.066205135
Line.line_san_11083_11084,1.111632835
Line.line_san_11084_11085,1.193315135
Line.line_san_11085_11086,1.234061635
Line.line_san_11086_11004,1.235225745
Line.line_san_11087_11088,1.296024545
Line.line_san_11088_11089,1.308598045
Line.line_san_11090_11089,1.375983445
Line.line_san_11091_11090,1.387890545
Line.line_san_11092_11091,1.449027945
Line.line_san_11092_11136,1.518412145
Line.line_san_11094_11095,0.555446425
Line.line_san_11095_11096,0.584257725
Line.line_san_11096_11097,0.607895925
Line.line_san_11097_11098,0.622013725
Line.line_san_11098_11099,0.623316545
Line.line_san_11099_11100,0.642858745
Line.line_san_111_11188,0.001
Line.line_san_11100_11101,0.6705266449999999
Line.line_san_11101_11102,0.6853799449999999
Line.line_san_11102_11103,0.7088306449999999
Line.line_san_11103_11104,0.730464845
Line.line_san_11104_11105,0.752658545
Line.line_san_11105_11106,0.772721345
Line.line_san_11106_11107,0.812739145
Line.line_san_11107_11108,0.837122845
Line.line_san_11108_11109,0.856637145
Line.line_san_11109_11110,0.862573835
Line.line_san_11111_11216,2.033032736
Line.line_san_11112_11111,2.052948736
Line.line_san_11113_11112,2.057780056
Line.line_san_11114_11113,2.084398356
Line.line_san_11114_11115,2.113258656
Line.line_san_11115_11116,2.1665436559999995
Line.line_san_11116_11117,2.1947233559999995
Line.line_san_11117_11118,2.214649756
Line.line_san_11118_11119,2.241914856
Line.line_san_11119_11120,2.264330456
Line.line_san_11120_11121,2.279530156
Line.line_san_11122_11123,1.973212716
Line.line_san_11123_11124,1.934313916
Line.line_san_11124_11125,1.888714016
Line.line_san_11125_11126,1.855671216
Line.line_san_11126_11127,1.825907416
Line.line_san_11127_11128,1.7895672159999998
Line.line_san_11128_11129,1.7301167159999995
Line.line_san_11129_11130,1.6727667159999997
Line.line_san_11130_11131,1.6452268159999996
Line.line_san_11131_11132,1.6379956559999995
Line.line_san_11132_11187,1.637986482
Line.line_san_11133_11134,1.599683845
Line.line_san_11134_11135,1.544304745
Line.line_san_11136_11137,1.594011245
Line.line_san_11137_11138,1.641224945
Line.line_san_11138_11139,1.665647145
Line.line_san_11139_11140,1.674321335
Line.line_san_11140_11141,1.6997559350000002
Line.line_san_11141_11142,1.7263730350000002
Line.line_san_11142_11143,1.7576405350000002
Line.line_san_11143_11144,1.7871042350000002
Line.line_san_11144_11145,1.829582435
Line.line_san_11145_11146,1.831299485
Line.line_san_11146_11147,1.881390385
Line.line_san_11147_11148,1.9366445850000005
Line.line_san_11148_11149,1.9669328850000003
Line.line_san_11149_11150,1.9941202850000004
Line.line_san_11150_11151,2.025387085
Line.line_san_11151_11152,2.0527199850000004
Line.line_san_11153_11154,2.029639386
Line.line_san_11153_11164,2.000371886
Line.line_san_11154_11155,2.038405646
Line.line_san_11155_11156,2.086105846
Line.line_san_11156_11157,2.171658646
Line.line_san_11157_11158,2.245003746
Line.line_san_11158_11159,2.2833122459999995
Line.line_san_11159_11179,2.312250946
Line.line_san_11160_11183,2.355801445999999
Line.line_san_11161_11162,2.361090199999999
Line.line_san_11162_11217,2.367944009999999
Line.line_san_11164_11165,2.000371886
Line.line_san_11164_11215,1.998942536
Line.line_san_11165_11166,2.007434156
Line.line_san_11166_11167,2.035156156
Line.line_san_11167_11168,2.068093956
Line.line_san_11168_11169,2.098067756
Line.line_san_11169_11170,2.136230356
Line.line_san_11170_11171,2.167714656
Line.line_san_11171_11172,2.188060156
Line.line_san_11172_11173,2.221069856
Line.line_san_11173_11174,2.260599456
Line.line_san_11174_11175,2.287441756
Line.line_san_11175_11176,2.296561196
Line.line_san_11176_11177,2.315563996
Line.line_san_11177_11178,2.338670796
Line.line_san_11179_11160,2.340595945999999
Line.line_san_11179_11180,2.340595945999999
Line.line_san_11180_11181,2.362892245999999
Line.line_san_11181_11182,2.383544045999999
Line.line_san_11183_11161,2.3559116099999997
Line.line_san_11184_11004,1.294432145
Line.line_san_11185_11026,0.516973225
Line.line_san_11186_11064,0.489580305
Line.line_san_11187_11133,1.637404245
Line.line_san_11188_11189,0.00634696
Line.line_san_11189_11190,0.01122066
Line.line_san_11190_11191,0.02300516
Line.line_san_11191_11192,0.023841139
Line.line_san_11192_11193,0.029452579
Line.line_san_11193_11005,0.030153835
Line.line_san_11194_11195,0.040204335
Line.line_san_11195_11196,0.042258715
Line.line_san_11196_11198,0.045235175
Line.line_san_11197_11013,0.1840238449999999
Line.line_san_11198_11006,0.051236855
Line.line_san_11199_11200,0.057014183
Line.line_san_11200_11201,0.059297503
Line.line_san_11201_11202,0.060243301
Line.line_san_11202_11203,0.066493161
Line.line_san_11203_11204,0.069299141
Line.line_san_11204_11205,0.0707748409999999
Line.line_san_11205_11007,0.0715612099999999
Line.line_san_11206_11207,0.0803460359999999
Line.line_san_11207_11208,0.0924087359999999
Line.line_san_11208_11009,0.0980217659999999
Line.line_san_11209_11210,0.1162733259999999
Line.line_san_11210_11010,0.1195269859999999
Line.line_san_11211_11011,0.1397374579999999
Line.line_san_11212_11197,0.1562412449999999
Line.line_san_11213_11214,0.1488593379999999
Line.line_san_11214_11012,0.1530724579999999
Line.line_san_11215_11122,1.982597236
Line.line_san_11216_11153,2.029639386
Line.line_san_11217_11163,2.368475003999999
Line.line_san_11218_11057,1.232751635
Line.line_san_11219_11058,1.23337803
Line.line_bag_ss_ckt_bkr,0.0
Line.line_bag_1078_1079,0.8307795699999999
Line.line_bag_1078_1033,0.8307795699999999
Line.line_ban_ss_ckt_bkr,0.0
Line.line_ban_2148_2082,1.4338987380000003
Line.line_ban_2148_2149,1.4338987380000003
Line.line_dho_ss_ckt_bkr,0.0
Line.line_dho_3087_3138,3.033934142999999
Line.line_dho_3087_3240,3.033934142999999
Line.line_dho_3032_3033,1.6605557409999998
Line.line_dho_3032_3096,1.6605557409999998
Line.line_dho_3088_3041,1.972907661
Line.line_got_ss_ckt_bkr,0.0
Line.line_got_4001_4070,4.195231001000001
Line.line_got_4001_4082,4.195231001000001
Line.line_ich_ss_ckt_bkr,0.0
Line.line_im1_ss_ckt_bkr,0.0
Line.line_im1_6084_6067,2.1057177520000003
Line.line_im1_6084_6085,2.1057177520000003
Line.line_im2_ss_ckt_bkr,0.0
Line.line_kot_ss_ckt_bkr,0.0
Line.line_kot_8001_8128,1.6251867340000004
Line.line_kot_8218_8217,1.6684223340000004
Line.line_kot_8218_8226,1.6684223340000004
Line.line_kot_8311_8239,2.253726259999999
Line.line_kot_8161_8366,1.5938010340000004
Line.line_lub_ss_ckt_bkr,0.0
Line.line_lub_9130_9131,7.768000412
Line.line_lub_9180_9181,12.967113472
Line.line_lub_9233_9234,9.816982902000005
Line.line_lub_9233_9138,9.816982902000005
Line.line_new_ss_ckt_bkr,0.0
Line.line_new_10191_10192,2.4180844720000008
Line.line_new_10191_10308,2.4180844720000008
Line.line_san_ss_ckt_bkr,0.0
Line.line_san_11063_11024,0.478821905
Line.line_san_11063_11186,0.478821905
Line.line_san_11135_11092,1.518412145
Transformer.sub,0.0
Transformer.bag_1037,1.00417797
Transformer.bag_1039,1.05389417
Transformer.bag_1045,1.224415034
Transformer.bag_1055,1.7031387170000003
Transformer.bag_1066,2.173499709000001
Transformer.bag_1076,2.4521192450000013
Transformer.bag_1078,0.8307795699999999
Transformer.bag_1085,0.97443027
Transformer.bag_1093,1.12799057
Transformer.bag_1095,1.15813607
Transformer.bag_1102,1.2844359800000005
Transformer.bag_1113,2.5459601450000013
Transformer.bag_1115,2.557908745000001
Transformer.bag_1117,1.5722158800000006
Transformer.bag_1127,1.6835402000000006
Transformer.bag_1130,1.7864751000000003
Transformer.bag_1139,1.7812185200000006
Transformer.bag_1146,1.8654957200000004
Transformer.bag_1148,1.8977688500000005
Transformer.bag_1156,2.04628214
Transformer.bag_1178,2.505080846000001
Transformer.bag_1185,2.6721880460000014
Transformer.bag_1191,2.8493659460000016
Transformer.bag_1209,3.223071908000002
Transformer.bag_1211,3.201216898000002
Transformer.bag_1214,3.265212558000002
Transformer.bag_1215,2.0363934500000003
Transformer.bag_1216,1.13532972
Transformer.ban_2037,0.7791192980000002
Transformer.ban_2048,1.0378959980000002
Transformer.ban_2051,1.0819836980000002
Transformer.ban_2056,0.7647536980000001
Transformer.ban_2059,0.8149155980000001
Transformer.ban_2064,1.068903898
Transformer.ban_2070,1.1747796380000002
Transformer.ban_2081,1.4221511380000005
Transformer.ban_2087,1.5957207380000002
Transformer.ban_2098,1.818882698
Transformer.ban_2111,2.044651668
Transformer.ban_2121,2.2220424479999994
Transformer.ban_2140,2.608903828
Transformer.ban_2146,2.741882228
Transformer.ban_2147,2.757708128
Transformer.ban_2152,1.5402421380000004
Transformer.ban_2155,1.6020969380000003
Transformer.ban_2162,1.7778529080000005
Transformer.ban_2165,1.858868808
Transformer.ban_2166,1.7140852080000004
Transformer.ban_2175,1.972461908
Transformer.ban_2177,2.036274208
Transformer.ban_2184,2.165895208
Transformer.ban_2185,0.933226668
Transformer.dho_3001,2.4251393649999997
Transformer.dho_3026,1.285646541
Transformer.dho_3039,1.929698761
Transformer.dho_3045,2.255830561
Transformer.dho_3051,2.3920969649999995
Transformer.dho_3069,2.6719567329999987
Transformer.dho_3095,2.283313661
Transformer.dho_3097,1.7384114409999998
Transformer.dho_3101,1.887636841
Transformer.dho_3107,2.123884041
Transformer.dho_3118,2.091311640999999
Transformer.dho_3119,3.470520137999999
Transformer.dho_3122,3.373363637999999
Transformer.dho_3133,3.060831307999999
Transformer.dho_3137,3.0926500829999988
Transformer.dho_3151,3.2443354029999982
Transformer.dho_3163,3.4247958629999986
Transformer.dho_3173,3.818011889999998
Transformer.dho_3177,4.033632669999999
Transformer.dho_3182,3.9099339899999976
Transformer.dho_3189,3.991709829999998
Transformer.dho_3191,4.066454629999998
Transformer.dho_3199,4.118925269999997
Transformer.got_4045,2.3224476009999995
Transformer.got_4052,2.753885401
Transformer.got_4056,3.106159701
Transformer.got_4058,3.3002551010000003
Transformer.got_4061,3.4887138010000003
Transformer.got_4065,3.775513401
Transformer.got_4069,4.131264901000001
Transformer.got_4072,4.351709901
Transformer.got_4081,4.8841378010000005
Transformer.got_4085,4.390700101
Transformer.got_4092,4.756825601
Transformer.got_4101,5.078502801
Transformer.got_4106,5.262773454
Transformer.got_4109,5.433611544
Transformer.got_4115,5.234563354
Transformer.got_4140,5.003928071000001
Transformer.got_4143,5.164872871000001
Transformer.got_4144,4.551347851000001
Transformer.got_4147,4.6840601510000015
Transformer.ich_5028,0.5383901699999999
Transformer.ich_5032,0.3667821520000001
Transformer.im1_6001,2.4494540520000005
Transformer.im1_6003,3.921924452000001
Transformer.im1_6005,2.3204697320000003
Transformer.im1_6007,3.055837142
Transformer.im1_6008,2.3477380520000004
Transformer.im1_6011,0.344087982
Transformer.im1_6018,0.466471192
Transformer.im1_6035,0.7112401620000001
Transformer.im1_6038,0.7550179020000001
Transformer.im1_6045,0.8734864019999999
Transformer.im1_6051,0.996541202
Transformer.im1_6073,0.5614735719999999
Transformer.im1_6076,2.5888361420000003
Transformer.im1_6079,2.898672442
Transformer.im1_6082,3.071747342
Transformer.im1_6083,3.116289501
Transformer.im1_6092,2.7158818520000008
Transformer.im1_6099,3.292948352000001
Transformer.im1_6104,3.536941952000001
Transformer.im1_6109,3.930934652000001
Transformer.im1_6112,2.4652927320000004
Transformer.im1_6117,2.668731132
Transformer.im1_6120,2.767003132
Transformer.im1_6123,2.3008119520000005
Transformer.im1_6125,2.399203763
Transformer.im1_6127,2.452195679
Transformer.im1_6129,2.505015879
Transformer.im2_7062,3.1858172930000004
Transformer.kot_8009,1.1957897940000002
Transformer.kot_8034,0.589383584
Transformer.kot_8038,0.537110784
Transformer.kot_8080,2.2783332950000004
Transformer.kot_8087,2.545619315
Transformer.kot_8089,1.7765523290000005
Transformer.kot_8097,1.9364378590000004
Transformer.kot_8103,2.0398924790000006
Transformer.kot_8106,0.7667569340000002
Transformer.kot_8113,0.8702849940000004
Transformer.kot_8116,0.9442021940000004
Transformer.kot_8123,1.0726622940000003
Transformer.kot_8136,2.2960871040000006
Transformer.kot_8149,2.744410664000001
Transformer.kot_8152,2.8412753640000004
Transformer.kot_8160,1.9462140940000008
Transformer.kot_8162,1.6115586140000002
Transformer.kot_8164,1.6339440140000003
Transformer.kot_8182,2.0125142740000004
Transformer.kot_8193,2.267469174
Transformer.kot_8201,2.4401771740000013
Transformer.kot_8209,2.1819104640000004
Transformer.kot_8223,2.297875864000001
Transformer.kot_8225,2.310182564000001
Transformer.kot_8261,3.233879089999999
Transformer.kot_8273,3.409574469999999
Transformer.kot_8274,2.992918074000001
Transformer.kot_8293,3.1207046999999988
Transformer.kot_8295,3.1455763099999987
Transformer.kot_8296,2.6802981740000007
Transformer.kot_8306,2.7624129340000008
Transformer.kot_8310,2.793640404000001
Transformer.kot_8333,2.5545682910000003
Transformer.kot_8335,2.16997485
Transformer.kot_8344,2.33273848
Transformer.kot_8355,2.44823233
Transformer.kot_8356,2.0011342040000004
Transformer.kot_8358,2.0558325040000005
Transformer.kot_8359,2.309426295
Transformer.lub_9002,5.173881465
Transformer.lub_9003,6.516503373000002
Transformer.lub_9004,1.6203061489999997
Transformer.lub_9005,5.888299184000001
Transformer.lub_9007,5.983498184000002
Transformer.lub_9008,6.136424073000002
Transformer.lub_9009,16.786399241999998
Transformer.lub_9011,10.999587972
Transformer.lub_9013,10.691258619
Transformer.lub_9015,9.831677045
Transformer.lub_9016,9.012335212
Transformer.lub_9017,9.892651945
Transformer.lub_9018,1.2723370399999998
Transformer.lub_9019,3.184937369
Transformer.lub_9021,5.175936082
Transformer.lub_9022,5.934859514000002
Transformer.lub_9024,9.289224045000005
Transformer.lub_9080,3.171168852
Transformer.lub_9109,5.110403252
Transformer.lub_9137,9.780665002000005
Transformer.lub_9150,11.407317672
Transformer.lub_9158,12.092156571999997
Transformer.lub_9173,12.866095971999991
Transformer.lub_9179,12.908965872
Transformer.lub_9186,14.593457172
Transformer.lub_9190,15.375412972
Transformer.lub_9214,17.794824031999998
Transformer.lub_9232,16.465856671999997
Transformer.lub_9238,10.242798602000002
Transformer.lub_9240,9.994371902
Transformer.lub_9244,6.252417771999999
Transformer.lub_9248,6.698766471999998
Transformer.lub_9253,8.697731412
Transformer.lub_9263,9.048615112
Transformer.lub_9269,9.364533612000002
Transformer.lub_9270,8.971995712
Transformer.lub_9274,9.654112712
Transformer.lub_9283,10.111279222
Transformer.lub_9287,9.882676021999998
Transformer.lub_9288,8.747846312
Transformer.lub_9289,8.734720412
Transformer.lub_9300,9.106744661999995
Transformer.lub_9304,7.749009802
Transformer.lub_9306,7.811504902
Transformer.lub_9317,8.15170441
Transformer.lub_9321,7.887894902
Transformer.lub_9327,5.033717652
Transformer.lub_9328,5.062354452
Transformer.lub_9330,5.109722192
Transformer.lub_9331,5.129168692
Transformer.lub_9341,5.317750722
Transformer.lub_9343,5.274383122
Transformer.lub_9348,5.5176155520000005
Transformer.lub_9351,5.6668736840000005
Transformer.lub_9380,6.732644673000001
Transformer.lub_9384,6.345426673
Transformer.lub_9385,6.121904273000002
Transformer.lub_9387,6.155241873000001
Transformer.lub_9393,6.000630472000001
Transformer.lub_9498,5.262209222
Transformer.lub_9399,6.206697972
Transformer.lub_9404,6.727295772
Transformer.lub_9406,6.795620971999999
Transformer.lub_9407,1.055029749
Transformer.lub_9417,1.547495054
Transformer.lub_9421,5.981897184000002
Transformer.lub_9422,9.337084402000002
Transformer.lub_9423,9.378224602
Transformer.lub_9424,9.431079402000002
Transformer.lub_9428,9.027473452
Transformer.lub_9431,8.918282412
Transformer.lub_9433,9.114663812
Transformer.lub_9440,10.055432545000002
Transformer.lub_9445,10.190375445
Transformer.lub_9450,10.017520045
Transformer.lub_9452,9.346901445000002
Transformer.lub_9462,9.836509745
Transformer.lub_9465,9.964368645
Transformer.lub_9467,10.180650445
Transformer.lub_9473,10.518650065000005
Transformer.lub_9477,8.839091212
Transformer.lub_9482,5.8477828810000005
Transformer.lub_9484,5.909599981
Transformer.lub_9487,6.161490672
Transformer.lub_9490,7.717167512
Transformer.lub_9494,7.935634311999999
Transformer.lub_9496,7.878285442
Transformer.lub_9497,7.868406212
Transformer.new_10103,2.4298786120000004
Transformer.new_10113,2.6705352120000008
Transformer.new_10126,2.9753427520000004
Transformer.new_10136,3.207114852
Transformer.new_10139,3.2840225520000006
Transformer.new_10140,3.3036630520000005
Transformer.new_10142,3.4470312520000004
Transformer.new_10147,3.4734698200000005
Transformer.new_10166,4.02423602
Transformer.new_10178,4.085507659999999
Transformer.new_10183,4.19483559
Transformer.new_10190,4.38525489
Transformer.new_10197,2.541827502000001
Transformer.new_10223,3.069227102000001
Transformer.new_10224,3.731880920000001
Transformer.new_10229,3.800613320000001
Transformer.new_10237,3.8111878200000007
Transformer.new_10240,3.888789370000001
Transformer.new_10241,2.8589555120000005
Transformer.new_10249,2.958720112000001
Transformer.new_10250,3.222397652
Transformer.san_11002,0.6390306349999999
Transformer.san_11003,1.316142038
Transformer.san_11022,0.447130105
Transformer.san_11026,0.620476225
Transformer.san_11041,0.8800603850000002
Transformer.san_11047,1.026462785
Transformer.san_11049,1.115540485
Transformer.san_11054,1.202380385
Transformer.san_11062,1.70718599
Transformer.san_11185,0.516973225
Transformer.san_11103,0.730464845
Transformer.san_11110,0.8897654349999999
Transformer.san_11112,2.057780056
Transformer.san_11118,2.241914856
Transformer.san_11121,2.322362056
Transformer.san_11123,1.973212716
Transformer.san_11131,1.6452268159999996
Transformer.san_11152,2.0873227850000005
Transformer.san_11163,2.408363203999999
Transformer.san_11171,2.188060156
Transformer.san_11178,2.349434896
Transformer.san_11182,2.409681745999999
Load.bag_1037,1.00417797
Load.bag_1039,1.05389417
Load.bag_1045,1.224415034
Load.bag_1055,1.7031387170000003
Load.bag_1066,2.173499709000001
Load.bag_1076,2.4521192450000013
Load.bag_1078,0.8307795699999999
Load.bag_1085,0.97443027
Load.bag_1093,1.12799057
Load.bag_1095,1.15813607
Load.bag_1102,1.2844359800000005
Load.bag_1113,2.5459601450000013
Load.bag_1115,2.557908745000001
Load.bag_1117,1.5722158800000006
Load.bag_1127,1.6835402000000006
Load.bag_1130,1.7864751000000003
Load.bag_1139,1.7812185200000006
Load.bag_1146,1.8654957200000004
Load.bag_1148,1.8977688500000005
Load.bag_1156,2.04628214
Load.bag_1178,2.505080846000001
Load.bag_1185,2.6721880460000014
Load.bag_1191,2.8493659460000016
Load.bag_1209,3.223071908000002
Load.bag_1211,3.201216898000002
Load.bag_1214,3.265212558000002
Load.bag_1215,2.0363934500000003
Load.bag_1216,1.13532972
Load.ban_2037,0.7791192980000002
Load.ban_2048,1.0378959980000002
Load.ban_2051,1.0819836980000002
Load.ban_2056,0.7647536980000001
Load.ban_2059,0.8149155980000001
Load.ban_2064,1.068903898
Load.ban_2070,1.1747796380000002
Load.ban_2081,1.4221511380000005
Load.ban_2087,1.5957207380000002
Load.ban_2098,1.818882698
Load.ban_2111,2.044651668
Load.ban_2121,2.2220424479999994
Load.ban_2140,2.608903828
Load.ban_2146,2.741882228
Load.ban_2147,2.757708128
Load.ban_2152,1.5402421380000004
Load.ban_2155,1.6020969380000003
Load.ban_2162,1.7778529080000005
Load.ban_2165,1.858868808
Load.ban_2166,1.7140852080000004
Load.ban_2175,1.972461908
Load.ban_2177,2.036274208
Load.ban_2184,2.165895208
Load.ban_2185,0.933226668
Load.dho_3001,2.4251393649999997
Load.dho_3026,1.285646541
Load.dho_3039,1.929698761
Load.dho_3045,2.255830561
Load.dho_3051,2.3920969649999995
Load.dho_3069,2.6719567329999987
Load.dho_3095,2.283313661
Load.dho_3097,1.7384114409999998
Load.dho_3101,1.887636841
Load.dho_3107,2.123884041
Load.dho_3118,2.091311640999999
Load.dho_3119,3.470520137999999
Load.dho_3122,3.373363637999999
Load.dho_3133,3.060831307999999
Load.dho_3137,3.0926500829999988
Load.dho_3151,3.2443354029999982
Load.dho_3163,3.4247958629999986
Load.dho_3173,3.818011889999998
Load.dho_3177,4.033632669999999
Load.dho_3182,3.9099339899999976
Load.dho_3189,3.991709829999998
Load.dho_3191,4.066454629999998
Load.dho_3199,4.118925269999997
Load.got_4045,2.3224476009999995
Load.got_4052,2.753885401
Load.got_4056,3.106159701
Load.got_4058,3.3002551010000003
Load.got_4061,3.4887138010000003
Load.got_4065,3.775513401
Load.got_4069,4.131264901000001
Load.got_4072,4.351709901
Load.got_4081,4.8841378010000005
Load.got_4085,4.390700101
Load.got_4092,4.756825601
Load.got_4101,5.078502801
Load.got_4106,5.262773454
Load.got_4109,5.433611544
Load.got_4115,5.234563354
Load.got_4140,5.003928071000001
Load.got_4143,5.164872871000001
Load.got_4144,4.551347851000001
Load.got_4147,4.6840601510000015
Load.ich_5028,0.5383901699999999
Load.ich_5032,0.3667821520000001
Load.im1_6001,2.4494540520000005
Load.im1_6003,3.921924452000001
Load.im1_6005,2.3204697320000003
Load.im1_6007,3.055837142
Load.im1_6008,2.3477380520000004
Load.im1_6011,0.344087982
Load.im1_6018,0.466471192
Load.im1_6035,0.7112401620000001
Load.im1_6038,0.7550179020000001
Load.im1_6045,0.8734864019999999
Load.im1_6051,0.996541202
Load.im1_6073,0.5614735719999999
Load.im1_6076,2.5888361420000003
Load.im1_6079,2.898672442
Load.im1_6082,3.071747342
Load.im1_6083,3.116289501
Load.im1_6092,2.7158818520000008
Load.im1_6099,3.292948352000001
Load.im1_6104,3.536941952000001
Load.im1_6109,3.930934652000001
Load.im1_6112,2.4652927320000004
Load.im1_6117,2.668731132
Load.im1_6120,2.767003132
Load.im1_6123,2.3008119520000005
Load.im1_6125,2.399203763
Load.im1_6127,2.452195679
Load.im1_6129,2.505015879
Load.im2_7062,3.1858172930000004
Load.kot_8009,1.1957897940000002
Load.kot_8034,0.589383584
Load.kot_8038,0.537110784
Load.kot_8080,2.2783332950000004
Load.kot_8087,2.545619315
Load.kot_8089,1.7765523290000005
Load.kot_8097,1.9364378590000004
Load.kot_8103,2.0398924790000006
Load.kot_8106,0.7667569340000002
Load.kot_8113,0.8702849940000004
Load.kot_8116,0.9442021940000004
Load.kot_8123,1.0726622940000003
Load.kot_8136,2.2960871040000006
Load.kot_8149,2.744410664000001
Load.kot_8152,2.8412753640000004
Load.kot_8160,1.9462140940000008
Load.kot_8162,1.6115586140000002
Load.kot_8164,1.6339440140000003
Load.kot_8182,2.0125142740000004
Load.kot_8193,2.267469174
Load.kot_8201,2.4401771740000013
Load.kot_8209,2.1819104640000004
Load.kot_8223,2.297875864000001
Load.kot_8225,2.310182564000001
Load.kot_8261,3.233879089999999
Load.kot_8273,3.409574469999999
Load.kot_8274,2.992918074000001
Load.kot_8293,3.1207046999999988
Load.kot_8295,3.1455763099999987
Load.kot_8296,2.6802981740000007
Load.kot_8306,2.7624129340000008
Load.kot_8310,2.793640404000001
Load.kot_8333,2.5545682910000003
Load.kot_8335,2.16997485
Load.kot_8344,2.33273848
Load.kot_8355,2.44823233
Load.kot_8356,2.0011342040000004
Load.kot_8358,2.0558325040000005
Load.kot_8359,2.309426295
Load.lub_9002,5.173881465
Load.lub_9003,6.516503373000002
Load.lub_9004,1.6203061489999997
Load.lub_9005,5.888299184000001
Load.lub_9007,5.983498184000002
Load.lub_9008,6.136424073000002
Load.lub_9009,16.786399241999998
Load.lub_9011,10.999587972
Load.lub_9013,10.691258619
Load.lub_9015,9.831677045
Load.lub_9016,9.012335212
Load.lub_9017,9.892651945
Load.lub_9018,1.2723370399999998
Load.lub_9019,3.184937369
Load.lub_9021,5.175936082
Load.lub_9022,5.934859514000002
Load.lub_9024,9.289224045000005
Load.lub_9080,3.171168852
Load.lub_9109,5.110403252
Load.lub_9137,9.780665002000005
Load.lub_9150,11.407317672
Load.lub_9158,12.092156571999997
Load.lub_9173,12.866095971999991
Load.lub_9179,12.908965872
Load.lub_9186,14.593457172
Load.lub_9190,15.375412972
Load.lub_9214,17.794824031999998
Load.lub_9232,16.465856671999997
Load.lub_9238,10.242798602000002
Load.lub_9240,9.994371902
Load.lub_9244,6.252417771999999
Load.lub_9248,6.698766471999998
Load.lub_9253,8.697731412
Load.lub_9263,9.048615112
Load.lub_9269,9.364533612000002
Load.lub_9270,8.971995712
Load.lub_9274,9.654112712
Load.lub_9283,10.111279222
Load.lub_9287,9.882676021999998
Load.lub_9288,8.747846312
Load.lub_9289,8.734720412
Load.lub_9300,9.106744661999995
Load.lub_9304,7.749009802
Load.lub_9306,7.811504902
Load.lub_9317,8.15170441
Load.lub_9321,7.887894902
Load.lub_9327,5.033717652
Load.lub_9328,5.062354452
Load.lub_9330,5.109722192
Load.lub_9331,5.129168692
Load.lub_9341,5.317750722
Load.lub_9343,5.274383122
Load.lub_9348,5.5176155520000005
Load.lub_9351,5.6668736840000005
Load.lub_9380,6.732644673000001
Load.lub_9384,6.345426673
Load.lub_9385,6.121904273000002
Load.lub_9387,6.155241873000001
Load.lub_9393,6.000630472000001
Load.lub_9399,6.206697972
Load.lub_9404,6.727295772
Load.lub_9406,6.795620971999999
Load.lub_9407,1.055029749
Load.lub_9417,1.547495054
Load.lub_9421,5.981897184000002
Load.lub_9422,9.337084402000002
Load.lub_9423,9.378224602
Load.lub_9424,9.431079402000002
Load.lub_9428,9.027473452
Load.lub_9431,8.918282412
Load.lub_9433,9.114663812
Load.lub_9440,10.055432545000002
Load.lub_9445,10.190375445
Load.lub_9450,10.017520045
Load.lub_9452,9.346901445000002
Load.lub_9462,9.836509745
Load.lub_9465,9.964368645
Load.lub_9467,10.180650445
Load.lub_9473,10.518650065000005
Load.lub_9477,8.839091212
Load.lub_9482,5.8477828810000005
Load.lub_9484,5.909599981
Load.lub_9487,6.161490672
Load.lub_9490,7.717167512
Load.lub_9494,7.935634311999999
Load.lub_9496,7.878285442
Load.lub_9497,7.868406212
Load.lub_9498,5.262209222
Load.new_10103,2.4298786120000004
Load.new_10113,2.6705352120000008
Load.new_10126,2.9753427520000004
Load.new_10136,3.207114852
Load.new_10139,3.2840225520000006
Load.new_10140,3.3036630520000005
Load.new_10142,3.4470312520000004
Load.new_10147,3.4734698200000005
Load.new_10166,4.02423602
Load.new_10178,4.085507659999999
Load.new_10183,4.19483559
Load.new_10190,4.38525489
Load.new_10197,2.541827502000001
Load.new_10223,3.069227102000001
Load.new_10224,3.731880920000001
Load.new_10229,3.800613320000001
Load.new_10237,3.8111878200000007
Load.new_10240,3.888789370000001
Load.new_10241,2.8589555120000005
Load.new_10249,2.958720112000001
Load.new_10250,3.222397652
Load.san_11002,0.6390306349999999
